년도,시군구코드,시도명,,폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점UTMK X좌표,중심점UTMK Y좌표
2017,48127,경상남도 창원시 마산회원구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38081,"POLYGON  (( 1098802.00000000 1693213.00000000, 1098801.03930000 1693222.75450000, 1098798.19400000 1693232.13420000, 1098793.57350000 1693240.77850000, 1098787.35530000 1693248.35530000, 1098779.77850000 1693254.57350000, 1098771.13420000 1693259.19400000",6,0,2,9,0,기타 / 신호위반,1098724,1693244
2017,48127,경상남도 창원시 마산회원구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38082,"POLYGON  (( 1098541.28320000 1694011.42020000, 1098548.77850000 1694015.42650000, 1098556.35530000 1694021.64470000, 1098562.57350000 1694029.22150000, 1098567.19400000 1694037.86580000, 1098568.48010000 1694042.10570000, 1098570.35530000 1694043.64470000",6,0,1,5,0,기타,1098512,1694061
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38084,"POLYGON  (( 1110005.00000000 1683927.00000000, 1110004.59330000 1683931.12940000, 1110008.19400000 1683937.86580000, 1110011.03930000 1683947.24550000, 1110012.00000000 1683957.00000000, 1110011.85500000 1683958.47200000, 1110016.57350000 1683964.22150000",8,0,4,10,0,U턴중 / 기타 / 신호위반,1109958,1683965
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38085,"POLYGON  (( 1108887.87400000 1685527.87400000, 1108888.75450000 1685527.96070000, 1108898.13420000 1685530.80600000, 1108906.77850000 1685535.42650000, 1108914.35530000 1685541.64470000, 1108920.57350000 1685549.22150000, 1108925.19400000 1685557.86580000",8,0,2,17,0,U턴중 / 기타 / 안전거리미확보,1108843,1685578
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38086,"POLYGON  (( 1109207.00000000 1685524.00000000, 1109206.03930000 1685533.75450000, 1109203.19400000 1685543.13420000, 1109198.57350000 1685551.77850000, 1109192.35530000 1685559.35530000, 1109184.77850000 1685565.57350000, 1109178.30740000 1685569.03240000",10,0,3,8,0,U턴중 / 기타 / 안전거리미확보,1109112,1685554
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38087,"POLYGON  (( 1105123.32700000 1686876.04710000, 1105127.77850000 1686878.42650000, 1105135.35530000 1686884.64470000, 1105141.57350000 1686892.22150000, 1105146.19400000 1686900.86580000, 1105149.03930000 1686910.24550000, 1105149.87110000 1686918.69110000",7,0,6,13,1,기타 / 안전거리미확보,1105069,1686930
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38088,"POLYGON  (( 1106621.00000000 1684705.00000000, 1106620.03930000 1684714.75450000, 1106617.19400000 1684724.13420000, 1106612.57350000 1684732.77850000, 1106606.35530000 1684740.35530000, 1106601.04400000 1684744.71430000, 1106602.19400000 1684746.86580000",8,1,3,6,1,U턴중 / 기타 / 신호위반,1106541,1684727
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38089,"POLYGON  (( 1106183.14830000 1684672.99020000, 1106183.24550000 1684672.96070000, 1106193.00000000 1684672.00000000, 1106202.75450000 1684672.96070000, 1106212.13420000 1684675.80600000, 1106220.77850000 1684680.42650000, 1106228.35530000 1684686.64470000",11,0,2,9,0,기타 / 신호위반 / 안전거리미확보,1106172,1684742
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38090,"POLYGON  (( 1107044.13420000 1684731.80600000, 1107045.96470000 1684732.78450000, 1107047.75450000 1684732.96070000, 1107055.83080000 1684735.41060000, 1107060.00000000 1684735.00000000, 1107061.50000000 1684735.14770000, 1107063.00000000 1684735.00000000",7,0,7,4,0,기타 / 안전거리미확보,1107051,1684785
2017,48129,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 발생지역,38091,"POLYGON  (( 1109842.83560000 1684746.71540000, 1109843.13420000 1684746.80600000, 1109851.77850000 1684751.42650000, 1109859.35530000 1684757.64470000, 1109865.57350000 1684765.22150000, 1109870.19400000 1684773.86580000, 1109873.03930000 1684783.24550000",6,1,2,7,0,기타,1109818,1684813
2018,48121,경상남도 창원시 의창구내에서 2018년도에 반경50m 이내 다른사고8건 이상 발생지역,48443,"POLYGON  (( 1104554.00000000 1694294.00000000, 1104553.03930000 1694303.75450000, 1104550.29200000 1694312.81120000, 1104551.00000000 1694320.00000000, 1104550.03930000 1694329.75450000, 1104547.19400000 1694339.13420000, 1104542.57350000 1694347.77850000",8,0,4,7,0,기타 / 신호위반,1104493,1694314
2018,48121,경상남도 창원시 의창구내에서 2018년도에 반경50m 이내 다른사고8건 이상 발생지역,48444,"POLYGON  (( 1101762.00000000 1696749.00000000, 1101761.03930000 1696758.75450000, 1101758.19400000 1696768.13420000, 1101753.57350000 1696776.77850000, 1101749.10900000 1696782.21850000, 1101751.57350000 1696785.22150000, 1101756.19400000 1696793.86580000",12,0,8,18,4,기타 / 안전거리미확보,1101706,1696802
2018,48121,경상남도 창원시 의창구내에서 2018년도에 반경50m 이내 다른사고8건 이상 발생지역,48445,"POLYGON  (( 1102508.18180000 1696728.57300000, 1102514.00000000 1696728.00000000, 1102515.59740000 1696728.15730000, 1102516.24550000 1696727.96070000, 1102526.00000000 1696727.00000000, 1102535.75450000 1696727.96070000, 1102545.13420000 1696730.80600000",19,1,13,22,0,기타 / 안전거리미확보,1102584,1696784
2018,48121,경상남도 창원시 의창구내에서 2018년도에 반경50m 이내 다른사고8건 이상 발생지역,48446,"POLYGON  (( 1102272.00000000 1696770.00000000, 1102271.05540000 1696779.59030000, 1102271.57350000 1696780.22150000, 1102276.19400000 1696788.86580000, 1102279.03930000 1696798.24550000, 1102280.00000000 1696808.00000000, 1102279.03930000 1696817.75450000",8,0,5,8,0,U턴중 / 기타 / 안전거리미확보,1102201,1696801
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48448,"POLYGON  (( 1107056.00000000 1691647.00000000, 1107055.03930000 1691656.75450000, 1107052.19400000 1691666.13420000, 1107047.57350000 1691674.77850000, 1107041.87800000 1691681.71850000, 1107045.57350000 1691686.22150000, 1107050.19400000 1691694.86580000",6,1,5,7,0,기타 / 신호위반,1106994,1691683
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48449,"POLYGON  (( 1108524.72980000 1690600.25660000, 1108533.13420000 1690602.80600000, 1108541.77850000 1690607.42650000, 1108549.35530000 1690613.64470000, 1108555.57350000 1690621.22150000, 1108560.19400000 1690629.86580000, 1108563.03930000 1690639.24550000",14,0,6,12,1,기타,1108485,1690652
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48450,"POLYGON  (( 1107968.27050000 1692382.42060000, 1107973.75450000 1692382.96070000, 1107983.13420000 1692385.80600000, 1107991.77850000 1692390.42650000, 1107999.35530000 1692396.64470000, 1108005.57350000 1692404.22150000, 1108010.19400000 1692412.86580000",7,0,4,5,0,기타,1107949,1692463
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48451,"POLYGON  (( 1105491.00000000 1694302.00000000, 1105490.03930000 1694311.75450000, 1105490.02380000 1694311.80560000, 1105492.19400000 1694315.86580000, 1105495.03930000 1694325.24550000, 1105496.00000000 1694335.00000000, 1105495.03930000 1694344.75450000",7,2,9,11,3,U턴중 / 기타,1105421,1694335
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48452,"POLYGON  (( 1106822.00000000 1693515.00000000, 1106821.03930000 1693524.75450000, 1106818.19400000 1693534.13420000, 1106813.57350000 1693542.77850000, 1106807.35530000 1693550.35530000, 1106807.26850000 1693550.42660000, 1106807.03930000 1693552.75450000",13,0,5,11,1,U턴중 / 기타 / 신호위반,1106731,1693556
2018,48123,경상남도 창원시 성산구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48453,"POLYGON  (( 1106205.78600000 1692177.82700000, 1106208.77850000 1692179.42650000, 1106216.35530000 1692185.64470000, 1106222.57350000 1692193.22150000, 1106227.19400000 1692201.86580000, 1106230.03930000 1692211.24550000, 1106231.00000000 1692221.00000000",8,0,2,8,0,기타,1106167,1692206
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48455,"POLYGON  (( 1096534.00000000 1688060.00000000, 1096533.46320000 1688065.45040000, 1096535.80260000 1688067.37040000, 1096537.77850000 1688068.42650000, 1096545.35530000 1688074.64470000, 1096551.57350000 1688082.22150000, 1096556.19400000 1688090.86580000",9,1,4,4,0,기타 / 안전거리미확보,1096504,1688111
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48456,"POLYGON  (( 1097516.07400000 1689902.59820000, 1097519.75450000 1689902.96070000, 1097529.13420000 1689905.80600000, 1097537.77850000 1689910.42650000, 1097545.35530000 1689916.64470000, 1097551.57350000 1689924.22150000, 1097556.19400000 1689932.86580000",6,0,2,4,0,기타 / 신호위반 / 안전거리미확보,1097488,1689942
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48457,"POLYGON  (( 1096908.88990000 1688965.81350000, 1096913.77850000 1688968.42650000, 1096921.35530000 1688974.64470000, 1096924.51510000 1688978.49480000, 1096932.13420000 1688980.80600000, 1096940.77850000 1688985.42650000, 1096948.35530000 1688991.64470000",8,0,6,5,0,기타 / 안전거리미확보,1096902,1689034
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48458,"POLYGON  (( 1097628.00000000 1690173.00000000, 1097627.03930000 1690182.75450000, 1097624.19400000 1690192.13420000, 1097623.10610000 1690194.16940000, 1097624.03930000 1690197.24550000, 1097625.00000000 1690207.00000000, 1097624.03930000 1690216.75450000",10,0,5,12,1,U턴중 / 기타,1097571,1690236
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48459,"POLYGON  (( 1097469.00000000 1690250.00000000, 1097468.03930000 1690259.75450000, 1097465.19400000 1690269.13420000, 1097460.57350000 1690277.77850000, 1097454.35530000 1690285.35530000, 1097446.95870000 1690291.42560000, 1097447.19400000 1690291.86580000",9,0,3,7,1,기타 / 안전거리미확보,1097388,1690274
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48460,"POLYGON  (( 1098236.00000000 1690526.00000000, 1098235.03930000 1690535.75450000, 1098232.19400000 1690545.13420000, 1098227.57350000 1690553.77850000, 1098225.73870000 1690556.01410000, 1098226.19400000 1690556.86580000, 1098229.03930000 1690566.24550000",6,0,2,5,0,기타,1098169,1690546
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48461,"POLYGON  (( 1097863.93980000 1691040.44370000, 1097865.13420000 1691040.80600000, 1097867.22470000 1691041.92350000, 1097870.13420000 1691042.80600000, 1097878.77850000 1691047.42650000, 1097886.35530000 1691053.64470000, 1097892.57350000 1691061.22150000",6,0,3,4,0,기타,1097844,1691088
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48462,"POLYGON  (( 1097786.82720000 1690706.24550000, 1097792.77850000 1690709.42650000, 1097800.35530000 1690715.64470000, 1097806.57350000 1690723.22150000, 1097811.19400000 1690731.86580000, 1097814.03930000 1690741.24550000, 1097815.00000000 1690751.00000000",10,0,7,8,0,기타 / 신호위반 / 안전거리미확보,1097735,1690762
2018,48125,경상남도 창원시 마산합포구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48463,"POLYGON  (( 1098037.68160000 1690470.16760000, 1098043.77850000 1690473.42650000, 1098044.44040000 1690473.96970000, 1098052.77850000 1690478.42650000, 1098060.35530000 1690484.64470000, 1098066.57350000 1690492.22150000, 1098071.19400000 1690500.86580000",7,0,5,5,0,기타,1098005,1690532
2018,48127,경상남도 창원시 마산회원구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48465,"POLYGON  (( 1098187.02220000 1693661.88420000, 1098196.00000000 1693661.00000000, 1098205.75450000 1693661.96070000, 1098215.13420000 1693664.80600000, 1098218.55540000 1693666.63470000, 1098225.00000000 1693666.00000000, 1098234.75450000 1693666.96070000",9,1,2,7,0,기타,1098213,1693732
2018,48127,경상남도 창원시 마산회원구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48466,"POLYGON  (( 1098762.00000000 1694510.00000000, 1098761.03930000 1694519.75450000, 1098760.46300000 1694521.65430000, 1098763.77850000 1694523.42650000, 1098771.35530000 1694529.64470000, 1098777.57350000 1694537.22150000, 1098782.19400000 1694545.86580000",13,3,6,5,0,U턴중 / 기타 / 신호위반,1098714,1694568
2018,48127,경상남도 창원시 마산회원구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48467,"POLYGON  (( 1099432.57350000 1695142.22150000, 1099433.98660000 1695144.86520000, 1099438.77850000 1695147.42650000, 1099446.18810000 1695153.50740000, 1099449.77850000 1695155.42650000, 1099457.35530000 1695161.64470000, 1099463.57350000 1695169.22150000",11,0,3,11,0,기타,1099397,1695214
2018,48129,경상남도 창원시 진해구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48469,"POLYGON  (( 1110016.00000000 1684296.00000000, 1110015.03930000 1684305.75450000, 1110012.19400000 1684315.13420000, 1110008.14030000 1684322.71820000, 1110006.19400000 1684329.13420000, 1110001.57350000 1684337.77850000, 1109995.35530000 1684345.35530000",7,0,7,6,0,기타 / 안전거리미확보,1109950,1684311
2018,48129,경상남도 창원시 진해구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48470,"POLYGON  (( 1109322.00000000 1685392.00000000, 1109321.48120000 1685397.26760000, 1109321.77850000 1685397.42650000, 1109329.35530000 1685403.64470000, 1109335.57350000 1685411.22150000, 1109340.19400000 1685419.86580000, 1109341.29500000 1685423.49550000",7,0,0,8,0,기타,1109288,1685434
2018,48129,경상남도 창원시 진해구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48471,"POLYGON  (( 1109135.50000000 1685469.70360000, 1109141.24550000 1685467.96070000, 1109151.00000000 1685467.00000000, 1109160.75450000 1685467.96070000, 1109170.13420000 1685470.80600000, 1109178.77850000 1685475.42650000, 1109186.35530000 1685481.64470000",6,0,4,6,2,기타 / 안전거리미확보,1109119,1685540
2018,48129,경상남도 창원시 진해구내에서 2018년도에 반경50m 이내 다른사고6건 이상 발생지역,48472,"POLYGON  (( 1108562.00000000 1684920.00000000, 1108561.03930000 1684929.75450000, 1108558.19400000 1684939.13420000, 1108553.57350000 1684947.77850000, 1108547.35530000 1684955.35530000, 1108539.77850000 1684961.57350000, 1108531.13420000 1684966.19400000",6,1,2,3,0,U턴중 / 기타 / 신호위반,1108486,1684927
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48474,"POLYGON  (( 1055432.00000000 1684630.00000000, 1055430.07850000 1684649.50900000, 1055426.71410000 1684660.60010000, 1055428.38800000 1684663.73170000, 1055434.07850000 1684682.49100000, 1055434.59150000 1684687.69920000, 1055439.07850000 1684702.49100000",7,0,5,4,0,U턴중 / 기타 / 안전거리미확보,1055333,1684720
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48475,"POLYGON  (( 1055477.00000000 1685027.00000000, 1055475.07850000 1685046.50900000, 1055469.38800000 1685065.26830000, 1055460.14700000 1685082.55700000, 1055456.93390000 1685086.47210000, 1055453.14700000 1685093.55700000, 1055440.71070000 1685108.71070000",6,0,5,3,0,기타 / 신호위반,1055346,1685074
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48476,"POLYGON  (( 1055084.00000000 1684101.00000000, 1055082.07850000 1684120.50900000, 1055081.15450000 1684123.55520000, 1055085.07850000 1684136.49100000, 1055087.00000000 1684156.00000000, 1055085.07850000 1684175.50900000, 1055079.38800000 1684194.26830000",6,0,5,3,0,기타 / 안전거리미확보,1054974,1684130
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48477,"POLYGON  (( 1056295.00000000 1687824.00000000, 1056293.99410000 1687834.21280000, 1056294.07850000 1687834.49100000, 1056296.00000000 1687854.00000000, 1056294.89690000 1687865.20030000, 1056298.38800000 1687871.73170000, 1056304.07850000 1687890.49100000",9,1,6,2,0,U턴중 / 기타 / 신호위반,1056191,1687900
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48478,"POLYGON  (( 1052496.02400000 1689011.29310000, 1052499.00000000 1689011.00000000, 1052503.56400000 1689011.44950000, 1052518.49100000 1689006.92150000, 1052538.00000000 1689005.00000000, 1052557.50900000 1689006.92150000, 1052574.29760000 1689012.01420000",7,1,4,4,0,기타 / 안전거리미확보,1052486,1689111
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48479,"POLYGON  (( 1053248.28370000 1688916.57430000, 1053250.07850000 1688922.49100000, 1053252.00000000 1688942.00000000, 1053250.07850000 1688961.50900000, 1053244.38800000 1688980.26830000, 1053235.14700000 1688997.55700000, 1053225.37180000 1689009.46810000",14,0,13,3,0,U턴중 / 기타 / 안전거리미확보,1053069,1689107
2018,48170,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48480,"POLYGON  (( 1053636.94250000 1687717.99000000, 1053638.55700000 1687718.85300000, 1053653.71070000 1687731.28930000, 1053666.14700000 1687746.44300000, 1053675.38800000 1687763.73170000, 1053681.07850000 1687782.49100000, 1053683.00000000 1687802.00000000",7,0,8,4,1,기타,1053568,1687842
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48482,"POLYGON  (( 1083050.44900000 1649345.40580000, 1083059.55520000 1649352.87900000, 1083065.26830000 1649354.61200000, 1083082.55700000 1649363.85300000, 1083097.71070000 1649376.28930000, 1083110.14700000 1649391.44300000, 1083119.38800000 1649408.73170000",9,0,3,6,3,기타,1082970,1649403
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48483,"POLYGON  (( 1085238.40910000 1651139.01430000, 1085249.71070000 1651148.28930000, 1085262.14700000 1651163.44300000, 1085262.67500000 1651164.43090000, 1085265.14700000 1651167.44300000, 1085274.38800000 1651184.73170000, 1085280.07850000 1651203.49100000",9,0,3,14,0,기타 / 안전거리미확보,1085099,1651246
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48484,"POLYGON  (( 1084212.00980000 1650036.87230000, 1084212.50900000 1650036.92150000, 1084221.00000000 1650039.49720000, 1084229.49100000 1650036.92150000, 1084249.00000000 1650035.00000000, 1084250.23730000 1650035.12190000, 1084257.49100000 1650032.92150000",30,0,15,14,3,U턴중 / 기타 / 신호위반,1084354,1650320
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48485,"POLYGON  (( 1083805.76600000 1652966.90950000, 1083815.00000000 1652966.00000000, 1083834.50900000 1652967.92150000, 1083853.26830000 1652973.61200000, 1083870.55700000 1652982.85300000, 1083885.71070000 1652995.28930000, 1083898.14700000 1653010.44300000",16,0,5,20,0,기타 / 신호위반 / 안전거리미확보,1083754,1653157
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48486,"POLYGON  (( 1084283.00000000 1652509.00000000, 1084281.07850000 1652528.50900000, 1084275.38800000 1652547.26830000, 1084266.14700000 1652564.55700000, 1084253.71070000 1652579.71070000, 1084246.56440000 1652585.57540000, 1084246.07850000 1652590.50900000",15,1,3,24,0,기타 / 안전거리미확보,1084096,1652641
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48487,"POLYGON  (( 1086056.86470000 1651664.48960000, 1086057.26830000 1651664.61200000, 1086074.55700000 1651673.85300000, 1086089.71070000 1651686.28930000, 1086102.14700000 1651701.44300000, 1086111.38800000 1651718.73170000, 1086117.07850000 1651737.49100000",7,0,4,8,1,U턴중 / 기타,1085999,1651769
2018,48220,경상남도 통영시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48488,"POLYGON  (( 1085004.00000000 1651579.00000000, 1085002.07850000 1651598.50900000, 1085000.56450000 1651603.50000000, 1085002.07850000 1651608.49100000, 1085004.00000000 1651628.00000000, 1085002.07850000 1651647.50900000, 1084996.38800000 1651666.26830000",46,0,15,51,3,U턴중 / 기타 / 안전거리미확보,1084758,1652049
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48490,"POLYGON  (( 1052743.23140000 1659692.73030000, 1052752.49100000 1659689.92150000, 1052772.00000000 1659688.00000000, 1052791.50900000 1659689.92150000, 1052810.26830000 1659695.61200000, 1052827.55700000 1659704.85300000, 1052842.71070000 1659717.28930000",22,0,8,19,2,기타 / 신호위반 / 안전거리미확보,1052690,1659920
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48491,"POLYGON  (( 1054219.21000000 1660576.56090000, 1054229.26830000 1660579.61200000, 1054246.55700000 1660588.85300000, 1054255.98370000 1660596.58930000, 1054269.50900000 1660597.92150000, 1054288.26830000 1660603.61200000, 1054305.55700000 1660612.85300000",7,0,0,13,0,기타,1054191,1660666
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48492,"POLYGON  (( 1053492.00000000 1676836.00000000, 1053490.07850000 1676855.50900000, 1053488.28370000 1676861.42570000, 1053488.07850000 1676863.50900000, 1053482.38800000 1676882.26830000, 1053473.14700000 1676899.55700000, 1053460.71070000 1676914.71070000",7,0,3,8,5,기타,1053326,1676851
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48493,"POLYGON  (( 1053217.00000000 1676172.00000000, 1053215.80950000 1676184.08770000, 1053219.71070000 1676187.28930000, 1053232.14700000 1676202.44300000, 1053241.38800000 1676219.73170000, 1053241.93220000 1676221.52580000, 1053245.14700000 1676225.44300000",10,0,8,13,1,기타 / 신호위반 / 안전거리미확보,1053148,1676266
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48494,"POLYGON  (( 1050594.00000000 1667750.09850000, 1050595.00000000 1667750.00000000, 1050614.50900000 1667751.92150000, 1050633.26830000 1667757.61200000, 1050650.55700000 1667766.85300000, 1050665.71070000 1667779.28930000, 1050678.14700000 1667794.44300000",7,0,5,12,0,기타,1050604,1667888
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48495,"POLYGON  (( 1053455.67500000 1660341.43090000, 1053458.14700000 1660344.44300000, 1053463.95150000 1660355.30260000, 1053468.26830000 1660356.61200000, 1053485.55700000 1660365.85300000, 1053500.71070000 1660378.28930000, 1053513.14700000 1660393.44300000",6,0,5,5,0,기타,1053400,1660422
2018,48240,경상남도 사천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 발생지역,48496,"POLYGON  (( 1053047.85300000 1660525.11830000, 1053057.14700000 1660536.44300000, 1053066.38800000 1660553.73170000, 1053072.07850000 1660572.49100000, 1053074.00000000 1660592.00000000, 1053072.07850000 1660611.50900000, 1053066.38800000 1660630.26830000",9,0,4,6,2,기타,1052926,1660588
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48498,"POLYGON  (( 1130063.90080000 1692611.60070000, 1130070.00000000 1692611.00000000, 1130085.60720000 1692612.53720000, 1130086.75310000 1692612.88480000, 1130094.55440000 1692606.48240000, 1130108.38530000 1692599.08960000, 1130123.39280000 1692594.53720000",11,0,8,6,1,기타 / 안전거리미확보,1130036,1692710
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48499,"POLYGON  (( 1125151.54590000 1693034.83270000, 1125160.00000000 1693034.00000000, 1125175.60720000 1693035.53720000, 1125190.61470000 1693040.08960000, 1125204.44560000 1693047.48240000, 1125216.56850000 1693057.43150000, 1125226.51760000 1693069.55440000",21,0,10,22,1,기타 / 신호위반 / 안전거리미확보,1125107,1693130
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48500,"POLYGON  (( 1126017.66040000 1693147.06270000, 1126019.39280000 1693146.53720000, 1126035.00000000 1693145.00000000, 1126050.60720000 1693146.53720000, 1126061.73440000 1693149.91260000, 1126071.00000000 1693149.00000000, 1126071.42340000 1693149.04170000",16,0,3,17,1,기타 / 안전거리미확보,1126059,1693241
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48501,"POLYGON  (( 1124397.46350000 1693974.74040000, 1124398.61470000 1693975.08960000, 1124404.50000000 1693978.23540000, 1124410.38530000 1693975.08960000, 1124425.39280000 1693970.53720000, 1124441.00000000 1693969.00000000, 1124456.60720000 1693970.53720000",12,0,6,12,0,U턴중 / 기타 / 신호위반,1124392,1694065
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48502,"POLYGON  (( 1124669.62780000 1696914.76920000, 1124670.39280000 1696914.53720000, 1124686.00000000 1696913.00000000, 1124697.57660000 1696914.14020000, 1124699.00000000 1696914.00000000, 1124714.60720000 1696915.53720000, 1124729.61470000 1696920.08960000",13,0,8,6,0,U턴중 / 기타 / 신호위반,1124670,1697023
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48503,"POLYGON  (( 1127803.82510000 1694869.00070000, 1127805.56850000 1694870.43150000, 1127811.42830000 1694877.57170000, 1127818.56850000 1694883.43150000, 1127828.51760000 1694895.55440000, 1127835.91040000 1694909.38530000, 1127840.46280000 1694924.39280000",33,1,19,32,0,기타 / 신호위반,1127756,1695045
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48504,"POLYGON  (( 1123134.00000000 1693777.00000000, 1123132.46280000 1693792.60720000, 1123132.42430000 1693792.73420000, 1123134.91040000 1693797.38530000, 1123139.46280000 1693812.39280000, 1123141.00000000 1693828.00000000, 1123139.46280000 1693843.60720000",13,0,4,14,0,기타 / 안전거리미확보,1123024,1693821
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48505,"POLYGON  (( 1123374.01750000 1693908.90850000, 1123374.61470000 1693909.08960000, 1123388.44560000 1693916.48240000, 1123400.56850000 1693926.43150000, 1123410.51760000 1693938.55440000, 1123417.91040000 1693952.38530000, 1123422.46280000 1693967.39280000",14,0,4,11,1,기타 / 안전거리미확보,1123280,1694025
2018,48250,경상남도 김해시내에서 2018년도에 반경80m 이내 다른사고10건 이상 발생지역,48506,"POLYGON  (( 1124882.74440000 1693661.61230000, 1124887.61470000 1693663.08960000, 1124901.44560000 1693670.48240000, 1124913.56850000 1693680.43150000, 1124923.51760000 1693692.55440000, 1124930.91040000 1693706.38530000, 1124935.46280000 1693721.39280000",16,0,10,13,0,U턴중 / 기타 / 중앙선침범,1124867,1693789
